screen_name,tweet_id,datetime,date,time,latitude,longitude,content
mjazark,6.63033E+17,11/7/15 16:38,11/07/15,16:38,39.65265038,-79.95516266,Game time! #TTUvsWVU #westvirgina #Morgantown @ WVU Football Stadium https://t.co/Uty564sfWK
NeilBakersDozen,6.63033E+17,11/7/15 16:38,11/07/15,16:38,53.0961438,-2.4272127,This football club needs an overhaul. Players have been an embarrassment today even with 11 #crewealex
raven_jayde,6.63033E+17,11/7/15 16:39,11/07/15,16:39,30.64004274,-90.39929897,I live for the Friday Night Lights &amp; running for my life so the football team won't tackle me while I https://t.co/K3vT9SA6r5
SanAntonioCP,6.63033E+17,11/7/15 16:39,11/07/15,16:39,29.42989111,-98.48699646,"High school football Week 11 wrap: Scores, stats, photos https://t.co/TEik2E06oA"
HannahNoel_87,6.63033E+17,11/7/15 16:39,11/07/15,16:39,35.5229,-78.5376,Happy that Senior Night was a success and that HOME Friday Night Football https://t.co/RQsEwrQwzP
Houston_CP,6.63033E+17,11/7/15 16:40,11/07/15,16:40,29.75523769,-95.3618441,"Mississippi State football player Keith Joseph, his dad die in wreck https://t.co/JEOZ6V22lb"
ohhmy_mariee,6.63033E+17,11/7/15 16:40,11/07/15,16:40,36.0686,-119.028,My first year here and I couldn't have asked for a better experience at the rivalry football game https://t.co/r61EmgFDaC
JohnOMalley_PR,6.63033E+17,11/7/15 16:40,11/07/15,16:40,40.44678377,-80.01575589,"Go Irish! (at @HeinzField for Notre Dame Fighting Irish vs Pittsburgh Panthers in Pittsburgh, PA) https://t.co/3sEr76D9Zt"
djallstar23,6.63033E+17,11/7/15 16:40,11/07/15,16:40,34.16248923,-118.0971818,Last flag game! It's go time!!! @ PHS Football Field https://t.co/EVRgkWKV1D
hardboiled2006,6.63033E+17,11/7/15 16:40,11/07/15,16:40,53.96001806,-1.08011361,Still in the duke of york
dddaal,6.63033E+17,11/7/15 16:40,11/07/15,16:40,40.44728241,-80.01418026, @ Heinz Field - Pittsburgh Panthers Versus Notre Dame Fighting Irish https://t.co/tqozFEPuS7
mjustice5,6.63033E+17,11/7/15 16:41,11/07/15,16:41,35.90668894,-79.04779043,We here! #DUKEvsUNC #goheels #tarheelnation #northcarolinafootball #rainygameday @ UNC Kenan Football https://t.co/G9oT4wFwPX
karlyalyson,6.63033E+17,11/7/15 16:41,11/07/15,16:41,35.28087711,-120.6662498,"Last night included my 4 of my favorite things: family, football, friends https://t.co/LNK7YsAVKv"
__Bodia,6.63034E+17,11/7/15 16:41,11/07/15,16:41,35.90668894,-79.04779043,#GoHeels #gdtbath @ UNC Kenan Football Stadium https://t.co/h3dpdxxM08
kellie_hammans,6.63034E+17,11/7/15 16:42,11/07/15,16:42,39.40557823,-86.43869645,Hope all this traffic on 37 south of Martinsville will be heading to IU football game  #IUFOOTBALL
Melody_Carr,6.63034E+17,11/7/15 16:43,11/07/15,16:43,35.146508,-119.460462,Congrats to #bchs JV football team &amp; coaches! 9-1 division champions. First time in BCHS history! https://t.co/Bh6ZgCJYPL
DSquariusRex,6.63034E+17,11/7/15 16:43,11/07/15,16:43,40.44678377,-80.01575589,"Sports (at @HeinzField for Notre Dame Fighting Irish vs Pittsburgh Panthers in Pittsburgh, PA) https://t.co/LAabhr28Zd"
abostelmann,6.63034E+17,11/7/15 16:44,11/07/15,16:44,32.433519,-92.178235,"Football weather! (@ Woysa in West Monroe, LA) https://t.co/uHPiSQr34e https://t.co/2DFuVJG6bW"
VanitySportsFit,6.63034E+17,11/7/15 16:44,11/07/15,16:44,35.36333357,-80.76864508,#CreekLife #CreekBoys @ Mallard Creek High School Football Field https://t.co/LE31WO4LWp
Sidwell_Montero,6.63034E+17,11/7/15 16:44,11/07/15,16:44,-25.98142,29.28132,@KaizerChiefs there's nothing better than win in football. Our boys fought until the last minutes of the game #DrivenToExcel
RazerGT,6.63034E+17,11/7/15 16:44,11/07/15,16:44,34.0288,-84.5679,"yup, we're tailgating a Kennesaw State football game. - Drinking a Sho Nuff by @AtGBrewery at @ksustadium   https://t.co/96zJ77q6oE"
Willsthatdude,6.63034E+17,11/7/15 16:44,11/07/15,16:44,47.6204918,-122.3491783,Repping The O At The Space Needle #Oregon #Ducks #Football #GangGreen @ https://t.co/VfXx3TcjUU
nic_lettte,6.63035E+17,11/7/15 16:45,11/07/15,16:45,39.895437,-75.034294,"typical Friday night football game  #brookgang @ Haddonfield, New Jersey https://t.co/z0LZYzIX0N"
ehcole92,6.63035E+17,11/7/15 16:45,11/07/15,16:45,52.62208164,1.30922177,A proper English football match  @ Norwich City Football Club https://t.co/6uhRgxI5zZ
jamminJohn303,6.63035E+17,11/7/15 16:45,11/07/15,16:45,40.00915769,-105.2666542,It's game day!  Gorgeous day for football!  #herewego #letsgobuffs @ Folsom Field https://t.co/FoyS25NFIA
DazedJenn,6.63035E+17,11/7/15 16:46,11/07/15,16:46,34.67896391,-82.84294507,Who else is counting down to game time? Clemson vs FSU. One of the reasons I love fall: Football https://t.co/uS2b2wQno0
omarr75,6.63035E+17,11/7/15 16:47,11/07/15,16:47,30.49752842,-90.95241912,#gowildcats @ DSHS Football Field https://t.co/SwtiBpn00M
_jack_wilkins_,6.63035E+17,11/7/15 16:47,11/07/15,16:47,36.14886215,-95.94397995,#reigncane @ University Of Tulsa Football Stadium https://t.co/k4u9TBbxWD
OliviaRoudi,6.63035E+17,11/7/15 16:47,11/07/15,16:47,33.06356599,-96.70263511,football season.....its been a pleasure  #ripfnl @ John Clark Stadium https://t.co/SObUng46Kh
EDHusker,6.63035E+17,11/7/15 16:48,11/07/15,16:48,44.7262001,-93.4751511,"As I sit down to watch some football on one of the tvs here at the bar, the bartender comes and asks https://t.co/toaQ4kg6sH"
HanoverPanthers,6.63035E+17,11/7/15 16:48,11/07/15,16:48,38.71450419,-85.46239008,Panthers have a 1-0 lead at intermission of the @hcacdiii Championship. #HCGameDay #PantherPride https://t.co/YBQqQyv8iE
natalieguest12,6.63035E+17,11/7/15 16:48,11/07/15,16:48,52.3959136,-2.2321126,If the Albion are going to be shite at least Preston could score to win me 100 squids please! Come on football Gods!
rankki,6.63036E+17,11/7/15 16:49,11/07/15,16:49,41.02318621,29.19514656,#rize #rizespor #gs #galatasaray #superlig #gol #goal #football @ Kadir's Ciftligi https://t.co/JuJJxvvpq4
BroRob8,6.63036E+17,11/7/15 16:49,11/07/15,16:49,37.287672,-80.036454,Champions! @ Salem Football Stadium https://t.co/eav8ULPwWE
omarr75,6.63036E+17,11/7/15 16:50,11/07/15,16:50,30.49752842,-90.95241912,Future #wildcats @ DSHS Football Field https://t.co/7ii2it4fP2
Nichita_Ursu,6.63036E+17,11/7/15 16:50,11/07/15,16:50,46.9908,28.8333,"#Friends #Football @ Botanika, Chiinu, Moldova https://t.co/0rKr1LzYi8"
MaluMarcus,6.63036E+17,11/7/15 16:50,11/07/15,16:50,38.00299217,-121.8063782,It's Time To Pay The Bills Boyz!! Let's Go Panthers! #TeamJESUS #YocBoyz https://t.co/IMGA0Mo3VP
RedHairedGirl86,6.63036E+17,11/7/15 16:50,11/07/15,16:50,52.82153256,-1.62696353,Get in!!! #FACup #pufc #nofilter @ The Pirelli Stadium Burton Albion Football Club https://t.co/eAXjEDDqCI
alshummari,6.63036E+17,11/7/15 16:51,11/07/15,16:51,24.40112281,54.47409727,#realmadrid#real#real#real_madrid##realmadridacademy#realmadrid_academy#espaa#football#soccer#dubai# https://t.co/W5MRdcCwYY
ContempoMode,6.63036E+17,11/7/15 16:51,11/07/15,16:51,27.88547375,-82.53470675,This young man couldn't get enough of Dixie - and it was mutual - G @ Duke's Retired Surfer's Island Bar https://t.co/JnKtvNmhHZ
EddieeeYe,6.63036E+17,11/7/15 16:51,11/07/15,16:51,53.64875,-1.33446,Put your hands up#football #ackworthschool @ Ackworth School https://t.co/TG5gNH2hD3
alanabrahamson,6.63036E+17,11/7/15 16:52,11/07/15,16:52,42.06555556,-87.6925,Glorious Big Ten football Saturday -- go Cats  @ Ryan Field https://t.co/PYOXEZTvQR
msdanaboop20,6.63036E+17,11/7/15 16:52,11/07/15,16:52,30.4517,-84.2685,"Practice pt. 1  #football #GOTEAM @ Tallahassee, Florida https://t.co/WKHoaitmqN"
BLifeSeabrook,6.63036E+17,11/7/15 16:52,11/07/15,16:52,29.57830048,-95.03849792,Football: Clear Creek finishes regular season unbeaten https://t.co/IDghfVc2ul
natalieguest12,6.63037E+17,11/7/15 16:53,11/07/15,16:53,52.3959928,-2.2319906,I hate football.
timdrouin,6.63037E+17,11/7/15 16:53,11/07/15,16:53,40.44681005,-80.01582506,Great day for a little college football. #collegegameday #letsgopitt #pittfootball #pittpanthers https://t.co/x5aBDdjKJJ
DailySUSSEX,6.63037E+17,11/7/15 16:54,11/07/15,16:54,50.81937006,0.37338294,Albion named as best football club to work for at industry award ceremony https://t.co/h0oSkttEIR #Sussex https://t.co/CXsR8Yrx7F
tmj_rdu_adv,6.63037E+17,11/7/15 16:54,11/07/15,16:54,35.9940329,-78.898619,"#Marketing #Job in #Durham, NC: Student Brand Ambassador - Duke University at KTP Graduate https://t.co/eny6RbPX7B #Jobs #Hiring #CareerArc"
ChristinBTastic,6.63037E+17,11/7/15 16:54,11/07/15,16:54,39.27865987,-76.64197683,"Rainy Football #norainonmyparade (@ Carroll Park in Baltimore, MD) https://t.co/tWQE1H0XTn"
celeste_mann,6.63037E+17,11/7/15 16:55,11/07/15,16:55,45.66627232,-111.0482623,It's game day Bobcats!!! Help us cheer on our football team to beat https://t.co/eATY2YhGnL
JamesJJWilliams,6.63037E+17,11/7/15 16:55,11/07/15,16:55,51.53186007,0.03865601,1-1 fair result ref was weak.. But will take a point @ West Ham Utd Football Ground https://t.co/RhBmZAdNEh
Nichita_Ursu,6.63037E+17,11/7/15 16:55,11/07/15,16:55,46.9908,28.8333,"#Friends #Football #Weekend @ Botanika, Chiinu, Moldova https://t.co/1RK8uCqmWW"
ilhamnegara,6.63037E+17,11/7/15 16:55,11/07/15,16:55,51.53169161,0.0401302,West Ham United 1 VS 1 Everton #BPL @ Upton Park Football Stadium https://t.co/j3nO6fK93W
Nichita_Ursu,6.63037E+17,11/7/15 16:56,11/07/15,16:56,46.9908,28.8333,"#Friends #Football #Weekend @ Botanika, Chiinu, Moldova https://t.co/t5tP5UuQQd"
daddyrabbitt25,6.63038E+17,11/7/15 16:57,11/07/15,16:57,35.65039073,-78.4641878,@ramunc  maybe we won't see a bunch of aluminum today!!!  Go Duke!!!  Have fun!
TravyGang11,6.63038E+17,11/7/15 16:57,11/07/15,16:57,41.89875236,-87.94577167,It's a beautiful day to play some football with the guys I like to call my brothers. Let's go to battle! #GoBigBlue #WinTheDay
OHHEY_ITSANNE,6.63038E+17,11/7/15 16:57,11/07/15,16:57,40.44728241,-80.01418026,Celebrating our Irish heritage the right way @ Heinz Field - Pittsburgh Panthers Versus Notre Dame https://t.co/u30JSZO8es
RobGWarren,6.63038E+17,11/7/15 16:58,11/07/15,16:58,51.36969722,-0.17180833,Ground number 197 - War Memorial Sports Ground - a Carshalton Athletic 2-1 Whitstable Town #football https://t.co/HLjCyDQLEv
wilsonkara,6.63038E+17,11/7/15 16:58,11/07/15,16:58,43.17194635,-80.25062498,Kickoff for Senior Boys #football teams @ 1PM! #GoodLuck @Assumptionlions &amp; @bcimustangpride https://t.co/CCDoRFTSOh
dancingirl_,6.63038E+17,11/7/15 16:58,11/07/15,16:58,35.8121986,-78.4240189,senior night last night!  @ East Wake High School Warriors Football https://t.co/DnMEgEi9XU
handfulofrubies,6.63038E+17,11/7/15 16:58,11/07/15,16:58,35.90668894,-79.04779043,#goheels #GTHD @ UNC Kenan Football Stadium https://t.co/MIxcqxZcB9
hannah_dinello,6.63038E+17,11/7/15 16:58,11/07/15,16:58,40.44728241,-80.01418026,go panthers  @ Heinz Field - Pittsburgh Panthers Versus Notre Dame Fighting Irish https://t.co/lqNyaqvK1f
DJMartinCee,6.63038E+17,11/7/15 16:59,11/07/15,16:59,51.53186007,0.03865601,1-1 #COYI #WHUFC @ West Ham Utd Football Ground https://t.co/ig5ZrXZbWM
_kirstennnxo,6.63038E+17,11/7/15 16:59,11/07/15,16:59,40.44681005,-80.01582506,sup boyfraaaand @ Pittsburgh Panthers At Heinz Field https://t.co/ICuZtzY5MI
DaveWphoto,6.63038E+17,11/7/15 17:00,11/07/15,17:00,34.02880661,-84.56797929,Work time.  #sportsphotography #football #davewilliamsonphotography #ksu #witnessksu @ Kennesaw State https://t.co/NneIDni7tB
RealShakaFloka,6.63039E+17,11/7/15 17:01,11/07/15,17:01,38.5677016,-90.341589,@NFL @TG3II @Bscals44 this just pumped me up so much
KinseyWhittet,6.63039E+17,11/7/15 17:01,11/07/15,17:01,34.6035645,-83.51776429,"I might be deathly ill.... But I have the first red cup of the year, football, and a day spent with https://t.co/UJBh4jHl9c"
ianmac55,6.63039E+17,11/7/15 17:01,11/07/15,17:01,52.44788886,-1.49554084,A famous victory! #savethecobblers @ Ricoh Arena. Coventry City Football Club https://t.co/5cLtjIIxQc
handfulofrubies,6.63039E+17,11/7/15 17:01,11/07/15,17:01,35.90668894,-79.04779043,#jumparound @ UNC Kenan Football Stadium https://t.co/Hzu3erNdKt
ArcadiaGreece,6.63039E+17,11/7/15 17:02,11/07/15,17:02,37.96649489,23.62534935,"Football, a universal language. Thanks for sharing evanrdrapeau #arcadiagreece #learneverywhere https://t.co/Q3axBhe1Tq"
PJPDMD,6.63039E+17,11/7/15 17:02,11/07/15,17:02,43.1586304,-77.5979233,Its time for College Football! Come join us at Richmond's for some football and fun! #richmonds https://t.co/fq3JYWHbHz
TMichaelCronin,6.63039E+17,11/7/15 17:02,11/07/15,17:02,42.06555556,-87.6925,"Northwestern football game day! Let's get it, boys! #B1GCats https://t.co/zt4227PjK8"
seanhurd1,6.63039E+17,11/7/15 17:02,11/07/15,17:02,29.64986868,-82.34866619,I'm at Ben Hill Griffin Stadium - @uf for University of Florida Gators Football vs. Vanderbilt Commodores Football https://t.co/Te9b4Q3L4q
SusannahFrailey,6.63039E+17,11/7/15 17:02,11/07/15,17:02,38.19163759,-83.42590621,Game day with my Eaglette #MSUFootball @ Morehead State Football Stadium https://t.co/uwvXhFfeit
handfulofrubies,6.63039E+17,11/7/15 17:02,11/07/15,17:02,35.90668894,-79.04779043,#goheels #beatdook @ UNC Kenan Football Stadium https://t.co/n4Zors907L
Sabre970,6.63039E+17,11/7/15 17:03,11/07/15,17:03,40.43444444,-86.91833333,REAL #B1G Football #BoilerUp #IUSucks #Purdue @ RossAde Stadium https://t.co/5H4wvy22V5
dpmcguire1,6.63039E+17,11/7/15 17:04,11/07/15,17:04,36.14861111,-95.94388889,It's a GREAT day for some TU FOOTBALL! #reigncane #mytulsaworld #Tulsa @ Skelly Field at H. A. https://t.co/q1V6zcg7G7
billgraca,6.63039E+17,11/7/15 17:04,11/07/15,17:04,42.06555556,-87.6925,The girls go to the spa...the guys go catch some Big10 football.  Penn https://t.co/3wVZA6Ytyf
AryNunez,6.63039E+17,11/7/15 17:04,11/07/15,17:04,40.70629673,-74.01004026,#startemyoung #nflbaby #nikeninja #football #ninjaalexa #myniece arysamerica #arysamerica @ Arysamerica https://t.co/OkPTCntldh
orderedlist,6.63039E+17,11/7/15 17:04,11/07/15,17:04,40.44681005,-80.01582506,Great day for a football game. #goirish @ Pittsburgh Panthers At Heinz Field https://t.co/cDaA1LAXj2
peytonlitteer,6.63039E+17,11/7/15 17:05,11/07/15,17:05,32.30804444,-110.8987639,If you've never posted a picture w Bryan after a football game do you https://t.co/F9bBDYq2VB
beaumandick,6.6304E+17,11/7/15 17:05,11/07/15,17:05,33.952816,-83.3744736,"Enjoying the game with our life group, which includes the first self-professed Kentucky football fan https://t.co/zsNLgD0VAO"
taysin63,6.6304E+17,11/7/15 17:05,11/07/15,17:05,39.65265038,-79.95516266,we're dysfunctional on game day @ WVU Football Stadium https://t.co/Puiax9kcg3
ianatsp,6.6304E+17,11/7/15 17:05,11/07/15,17:05,51.0703506,-114.1645432,Championship Saturday Bantam Football #gocolts go Caleb @ Shouldice https://t.co/VucUgLHbzS
cleeallenjr,6.6304E+17,11/7/15 17:05,11/07/15,17:05,35.90694444,-79.04777778,UNC vs DUKE. #goheels #beatduke @ Kenan Memorial Stadium https://t.co/beAc7aEDhu
markaymay,6.6304E+17,11/7/15 17:05,11/07/15,17:05,39.65265038,-79.95516266,Let's go TECH..Wreck Em' @ WVU Football Stadium https://t.co/u2Re5eA2pa
rizalpw,6.6304E+17,11/7/15 17:05,11/07/15,17:05,-6.79622,107.59882,"FT: Bandoeng FC 3-3 Soccer IslandNuhun akang2, (w/ Riza , Syamsir, &amp; 23 others at Football Plus Arena) [pic]  https://t.co/Xg5LFx4yJj"
mscarter_ovoxo,6.6304E+17,11/7/15 17:05,11/07/15,17:05,35.90694444,-79.04777778,LETS GO DUKE!! #dukefootball #beatunc #dukegang @ Kenan Memorial Stadium https://t.co/M5sENKJMhN
HeathersLatte,6.6304E+17,11/7/15 17:06,11/07/15,17:06,40.4262168,-86.9125983,Beautiful fall football weather... #GoIllini #BeatTheBoilermakers https://t.co/CETn7Kpd7Y
Mbclassicschi,6.6304E+17,11/7/15 17:06,11/07/15,17:06,42.06555556,-87.6925,Great day for football. NWU vs Penn State.  GO CATS! #B1GCATS #wildcats #northwestern @ Ryan Field https://t.co/yxkMPFtLzh
HapisZudin,6.6304E+17,11/7/15 17:06,11/07/15,17:06,3.19811682,101.7441487,"Live Football (@ NZ Curry House in Wangsa Maju, Kuala Lumpur) https://t.co/HcyyUgXOGJ"
Pinksox66,6.6304E+17,11/7/15 17:06,11/07/15,17:06,42.335,-71.16638889,Enjoying another beautiful day for football. #fall @ Alumni Stadium https://t.co/OgsFxvhXsy
nato812,6.6304E+17,11/7/15 17:06,11/07/15,17:06,38.99031992,-76.94749117,I'm at Capital One Field at Byrd Stadium for University of Maryland Terrapins Football vs. Wisconsin Badgers Foot... https://t.co/kXpw3ueX2q
mbruseox3,6.6304E+17,11/7/15 17:06,11/07/15,17:06,40.93190407,-74.12072348,how is it already my senior day for football cheer  @ Sasso Field https://t.co/m5wjwMrqZr
liam_omahony4,6.6304E+17,11/7/15 17:06,11/07/15,17:06,36.2144371,-81.6776198,DUKE SUCKS
RealShakaFloka,6.6304E+17,11/7/15 17:08,11/07/15,17:08,38.5676888,-90.3415355,@Bscals44 @NFL @TG3II he definitely feeds on the blood of the innocent like Chris long.
HugeUGAFan1989,6.6304E+17,11/7/15 17:08,11/07/15,17:08,32.70036427,-83.68270945,"Time to watch some college football (@ Watching TV in Rutland, GA) https://t.co/Edf7r5Kz6s"
soldb24,6.6304E+17,11/7/15 17:09,11/07/15,17:09,34.36567509,-89.53301259,"Ole Miss Football and awesome time with kiddos, family &amp; friends.. And right next to #SECNATION stage BRING IT!! https://t.co/tGxbk936iN"
linzsports,6.63041E+17,11/7/15 17:09,11/07/15,17:09,36.02564708,-79.97204806,TAR HEEEELLLSSS!!!!! Oh man that was made so much more enjoyable because I'm sitting next to a horrible Duke fan at the car service center.
rizalpw,6.63041E+17,11/7/15 17:09,11/07/15,17:09,-6.79623,107.59882,"FT: Bandoeng FC 3-3 Soccer IslandNuhun akang2, (w/ Riza , Syamsir, &amp; 23 others at Football Plus Arena) [pic]  https://t.co/qD6wIHs79w"
DinineSig,6.63041E+17,11/7/15 17:09,11/07/15,17:09,40.7177066,-73.97652547,Badass bunch of kids.  Played it to the max.  #football #middleschool #instagramnyc #lmc https://t.co/f5jfYVQx8A
chrisvalle11,6.63041E+17,11/7/15 17:09,11/07/15,17:09,33.82289443,-118.3212942,I just wanna say thank you to those who helped this team. I'm glad I got to play football senior year https://t.co/XBitJPaBnV
jaybjackson,6.63041E+17,11/7/15 17:09,11/07/15,17:09,33.952816,-83.3744736,UGA and UK... Love SEC football @ Sanford Stadium https://t.co/Skr711t1oJ
SHGrove90,6.63041E+17,11/7/15 17:09,11/07/15,17:09,33.04662979,-97.07547786,"I can only watch football until 11:30, so I will spend that time making fun of uniforms. Stand by."
HugoPocPoc,6.63041E+17,11/7/15 17:09,11/07/15,17:09,49.4110779,1.0707378,Derby cauchois en CFA !! QRM / Dieppe  #QRMFCD #CFA #football #derby @ Stade Robert Diochon https://t.co/Xu0vl96VYT
mellyrooney,6.63041E+17,11/7/15 17:09,11/07/15,17:09,39.81090146,-86.20624455,Time for some @muknights football. #44 @tristanmcclone @ St. Vincent https://t.co/0A90RAHxaY
geradon,6.63041E+17,11/7/15 17:10,11/07/15,17:10,50.64477312,5.57852869,"Football is not a matter of life and death.Its far more than that."
djbedz,6.63041E+17,11/7/15 17:10,11/07/15,17:10,40.00915769,-105.2666542,"Final Buffs Football Game of the year (for me anyway, next week's Nuggets game will not allow me to https://t.co/RoPSKF9GjV"
madison_carp23,6.63041E+17,11/7/15 17:10,11/07/15,17:10,39.17767308,-86.52590138,a little party never killed a diva LOL @ IU Football Tailgating Fields https://t.co/vLHLO6lskm
CassieHuether15,6.63041E+17,11/7/15 17:10,11/07/15,17:10,40.44681005,-80.01582506,I think my seats are pretty good  @ Pittsburgh Panthers At Heinz Field https://t.co/u7Lo57EU0P
bcfootball1,6.63041E+17,11/7/15 17:10,11/07/15,17:10,42.33523295,-71.16649339,"Senior day. Next stop the NFL.#wearebc #bcfootball #seniorday @ Boston College Alumni Field https://t.co/Bp6DvtYtpx"
chase1432,6.63041E+17,11/7/15 17:10,11/07/15,17:10,32.7223129,-96.6142044,Thanks for being such a fun football partner! And for taking dentist office pictures :) @ Rightway https://t.co/G5b9blvngR
EMbeanz408,6.63041E+17,11/7/15 17:11,11/07/15,17:11,37.3312,-121.8297,Ronnie lott is at overfelt for a football #livinlegend @ William C. Overfelt High School https://t.co/6GbXN55XqX
BaltimoreCP,6.63041E+17,11/7/15 17:11,11/07/15,17:11,39.30190319,-76.6155346,"National Weather Service radar from Sterling, VA. Rain will continue several more hours for folks Maryland Football https://t.co/bRL7kZd5vo"
normhall,6.63041E+17,11/7/15 17:11,11/07/15,17:11,38.8951721,-89.4094467,Met up with a couple of #gcgiants visiting to see the big football matchup today!  Shout out to Jared https://t.co/XOJUkftqmq
SanJoseCP,6.63041E+17,11/7/15 17:11,11/07/15,17:11,37.3324843,-121.8917664,"High school football roundup: St. Francis rallies late against Mitty, stays tied for first in WCAL https://t.co/AeHluSKOer"
ElPasoCP,6.63041E+17,11/7/15 17:11,11/07/15,17:11,31.76017093,-106.4855885,10a Notre Dame Pitt Football 130p FSU Football Clemson Football 6p Minnesota Football OhioState https://t.co/ZvYKNyyC9p
ElPasoCP,6.63041E+17,11/7/15 17:11,11/07/15,17:11,31.76017093,-106.4855885,Syracuse University vs Florida State Univ. @ 10am today on ABC. Full Schedule of College Football games https://t.co/ZvYKNyh0KP
DustinLDavis,6.63041E+17,11/7/15 17:11,11/07/15,17:11,30.4137,-91.1417,"College football All Day. #CollegeFootball #craftbeer... (All Day IPA) https://t.co/Yn4x9MT8Ag #photo"
ColumbusCP,6.63041E+17,11/7/15 17:11,11/07/15,17:11,39.96378925,-82.99527267,That feeling you get when Buckeye football returns after the bye week. OSUvsMIN https://t.co/EtsKcQbgMO
kaitfeeney,6.63041E+17,11/7/15 17:11,11/07/15,17:11,39.17767308,-86.52590138,Tailgating good times #iowavsindiana @susanhanover @ IU Football Tailgating Fields https://t.co/uSB4saBDaq
ColumbusCP,6.63041E+17,11/7/15 17:11,11/07/15,17:11,39.96378925,-82.99527267,"Vets, cheer on OhioState w/ THE Football Fever at 7PM today at WOB - High Street! tOSU Army ROTC Ohio National Guard https://t.co/k8ep5zeuCp"
Austin_CP,6.63041E+17,11/7/15 17:11,11/07/15,17:11,30.26960519,-97.74361687,A reunited American Football will teach Fun Fun Fun Fest how to feel things FFFfest 360fff https://t.co/qsOqOXRyG1
Austin_CP,6.63041E+17,11/7/15 17:11,11/07/15,17:11,30.26960519,-97.74361687,3 Saturday College Football blockbusters: What will u watch? ESPN CollegeFootball CollegeFootballTalk Statesman U https://t.co/2LECeal7c9
DaNavigata,6.63041E+17,11/7/15 17:11,11/07/15,17:11,42.77183825,-78.7985069,@CALL_ME_STIFLR football game in Buffalo @ ECC South Campus https://t.co/HIpmOFM7zY
hottdawg805,6.63041E+17,11/7/15 17:11,11/07/15,17:11,34.21861111,-119.2141667,Had fun last night at the game. OHS WON! #ohs #oxnardhighschool #football #school @ Oxnard High School https://t.co/eamgVLOCZB
SHGrove90,6.63041E+17,11/7/15 17:12,11/07/15,17:12,33.04671993,-97.07537971,Too much blue with Duke-UNC. But I like Carolina blue.
i11duce,6.63041E+17,11/7/15 17:12,11/07/15,17:12,39.9762,-74.1397,Nice for an afternoon of no football - Drinking an Amber by @TheAbitaBeer @ Den of Iniquity   https://t.co/sX87PtJskL
kaylastewartt,6.63041E+17,11/7/15 17:12,11/07/15,17:12,39.65265038,-79.95516266,When ur squad goals  @ WVU Football Stadium https://t.co/0eKpItdPro
B_swed,6.63041E+17,11/7/15 17:12,11/07/15,17:12,24.83914194,46.75205962,    (@    In Goal Football Fields) https://t.co/EVPl0MkoGP
idarcyy,6.63041E+17,11/7/15 17:12,11/07/15,17:12,40.44728241,-80.01418026,Hailing with my fav today  #pittvsnotredame #h2p @jchras @ Heinz Field - Pittsburgh Panthers https://t.co/vC8czr03DS
GazPottsy,6.63041E+17,11/7/15 17:12,11/07/15,17:12,52.5105,-0.24009,@Purlings I totally agree. Football is about goals and creating. Too many covet this style but if their team played it they'd soon be sick
JacksonvilleCP,6.63041E+17,11/7/15 17:13,11/07/15,17:13,30.32633066,-81.65339546,"MSU football player Keith Joseph, his dad die in wreck https://t.co/D8XHVByP5K"
CharlotteCP,6.63041E+17,11/7/15 17:13,11/07/15,17:13,35.22483977,-80.84079342,Panthers C Ryan Kalil insists he'll play vs Packers Joe Person CARvsGB GBvsCAR https://t.co/iK4m5XCyRH
CharlotteCP,6.63042E+17,11/7/15 17:13,11/07/15,17:13,35.22483977,-80.84079342,Five matchups that will decide Week 10's biggest college football games https://t.co/aFckQvRNX2
CharlotteCP,6.63042E+17,11/7/15 17:13,11/07/15,17:13,35.22483977,-80.84079342,Panthers Discuss Security Breach Ahead of Packers Game https://t.co/K9VA2VXuKO
mfen87,6.63042E+17,11/7/15 17:13,11/07/15,17:13,40.44681005,-80.01582506, Hail to Pitt  @ Pittsburgh Panthers At Heinz Field https://t.co/hRmPjZwsnG
hnuggz,6.63042E+17,11/7/15 17:13,11/07/15,17:13,39.17767308,-86.52590138,sometimes you get dealt a good hand @ IU Football Tailgating Fields https://t.co/1VuFVVp9MX
westbrookpgh,6.63042E+17,11/7/15 17:13,11/07/15,17:13,40.44666667,-80.01583333,A beautiful day for some Pitt/Notre Dame football. @ Heinz Field https://t.co/LoxDyhnWZ0
Cynn93_,6.63042E+17,11/7/15 17:13,11/07/15,17:13,51.23238794,4.47184987,"Hell yeah! Hier zijn we weer  (@ Royal Antwerp Football Club in Deurne, Antwerp) https://t.co/zxpNAv5z48"
emilyazpell,6.63042E+17,11/7/15 17:13,11/07/15,17:13,32.74777778,-97.09277778,First stop: Largest stadium in the NFL  #NonStop @ Dallas Cowboys Stadium https://t.co/rLYqCqsD2Q
VirtualJukebox,6.63042E+17,11/7/15 17:14,11/07/15,17:14,51.8840944,-1.75947392,Wannabe by Spice Girls is #nowplaying in Duke of Wellington.  Download it now at https://t.co/GTf8Q1qATG
chiefku74,6.63042E+17,11/7/15 17:14,11/07/15,17:14,40.91888889,-73.12416667,AJ's first college football game! @ Kenneth P. LaValle Stadium https://t.co/repqeL9Sib
AtifahRasyid,6.63042E+17,11/7/15 17:14,11/07/15,17:14,6.1275173,100.3860579,"idk about football, i mmg kaki bangku.hahaha"
